UNITID,TUITION1,FEE1,TUITION2,FEE2,TUITION3,FEE3,CHG2AY3,CHG3AY3,CHG8AY3,CHG9AY3 
445461,14819,0,14819,0,14819,0,15594,15594,4914,4914
445692,23640,1800,23640,1800,23640,1800,25440,25440,3384,3384
445708,34376,0,34376,0,34376,0,34736,34736,2058,2058
445735,34000,2533,34000,2533,34000,2533,.,.,.,.
445744,16120,1498,16120,1498,16120,1498,17618,17618,4706,3586
445762,16520,237,16520,237,16520,237,16757,16757,7616,5103
445869,.,.,.,.,.,.,.,.,.,.
446002,.,.,.,.,.,.,.,.,.,.
446039,.,.,.,.,.,.,.,.,.,.
446048,22190,998,22190,998,22190,998,23188,23188,2905,8245
446109,15250,80,15250,80,15250,80,15330,15330,1560,1300
446127,12780,700,12780,700,12780,700,13480,13480,6426,6426
446163,9450,300,9450,300,9450,300,9750,9750,6291,4383
446224,.,.,.,.,.,.,.,.,.,.
446233,15000,950,15000,950,15000,950,15950,15950,7170,6380
446251,8450,230,8450,230,8450,230,8680,8680,400,400
446349,7000,1046,7000,1046,7000,1046,8046,8046,6560,5027
446385,24450,1200,24450,1200,24450,1200,25650,25650,4635,4158
446394,5200,120,5200,120,5200,120,5400,5400,5904,4200
446455,15532,130,15532,130,15532,130,15662,15662,4220,4220
446516,5920,477,5920,477,5920,477,6397,6397,1000,720
446525,31800,1399,31800,1399,31800,1399,33199,33199,2800,2800
446598,11126,200,11126,200,11126,200,11327,11327,3663,4080
446604,13500,0,13500,0,13500,0,13500,13500,6000,6000
446613,5148,268,5148,268,5148,268,.,.,.,.
446640,23900,0,23900,0,23900,0,23900,23900,1900,1900
446677,16600,0,16600,0,16600,0,16600,16600,7784,7784
446774,408,3720,408,3720,408,7056,4128,7464,3008,3008
447050,5300,450,5300,450,5300,450,6480,6480,1884,1884
447263,12544,0,12544,0,12544,0,12544,12544,6324,3468
447421,15960,0,15960,0,15960,0,14900,14900,7530,6534
447458,24273,1399,24273,1399,24273,1399,23399,23399,952,952
447582,4372,0,4372,0,6900,0,4372,6900,2800,2800
447689,3214,1734,3214,1734,12000,1734,4948,13734,4560,4560
447698,.,.,.,.,.,.,.,.,.,.
447801,.,.,.,.,.,.,.,.,.,.
447847,10042,21162,10042,21162,10042,21162,31211,31211,2216,2464
447935,12420,700,12420,700,12420,700,13120,13120,6156,6156
447953,9600,1004,9600,1004,9600,1004,10604,10604,4746,2637
448354,13325,1125,13325,1125,13325,1125,15575,15575,3332,3437
448594,1380,0,1380,0,10080,0,1380,10080,4642,4164
448600,16249,450,16249,450,16249,450,16699,16699,3760,3760
448673,11275,2051,11275,2051,11275,2051,12311,12311,4914,4914
448691,.,.,.,.,.,.,.,.,.,.
448859,17370,464,17370,464,17370,464,17834,17834,5913,5913
449038,13320,195,13320,195,13320,195,13515,13515,1200,1200
449083,11950,1100,11950,1100,11950,1100,13050,13050,1500,3500
449092,11950,1100,11950,1100,11950,1100,13050,13050,1500,3500
449135,7080,415,7080,415,7080,415,7495,7495,400,400
449339,6840,520,6840,520,6840,520,7360,7360,2392,2392
449348,4200,290,4200,290,4200,290,4560,4560,5565,3525
449384,30309,750,30309,750,30309,750,31554,31554,4635,12942
449481,.,.,.,.,.,.,.,.,.,.
449524,10837,1202,10837,1202,10837,1202,12039,12039,9516,9516
449612,14500,75,14500,75,14500,75,14575,14575,6704,4472
449658,7200,0,7200,0,7200,0,7200,7200,.,.
449700,17545,125,17545,125,17545,125,17670,17670,9516,6684
449764,20000,0,20000,0,20000,0,20000,20000,5931,5931
449834,.,.,.,.,.,.,.,.,.,.
449870,12528,1028,12528,1028,12528,1028,13556,13556,6122,5644
449889,5160,1080,5160,1080,5160,1080,.,.,.,.
449898,16920,1080,16920,1080,16920,1080,17014,17014,6562,4593
449922,.,.,.,.,.,.,.,.,.,.
449931,11520,300,11520,300,11520,300,11820,11820,3264,3264
450058,14835,1037,14835,1037,14835,1037,15872,15872,9459,6750
450067,14214,898,14214,898,14214,898,15112,15112,7020,6471
450298,13320,195,13320,195,13320,195,13515,13515,1200,1200
450304,.,.,.,.,.,.,.,.,.,.
450377,13320,195,13320,195,13320,195,13515,13515,1200,1200
450571,10934,1935,10934,1935,10934,1935,11879,11879,4914,4914
450933,5640,135,5640,135,5640,135,5775,5775,4236,4236
451079,.,.,.,.,.,.,.,.,.,.
451370,10650,250,10650,250,10650,250,10900,10900,3800,5600
451398,12100,150,12100,150,12100,150,12250,12250,3800,5600
451404,10200,0,10200,0,10200,0,10200,10200,3800,5600
451510,.,.,.,.,.,.,.,.,.,.
451556,14000,2000,14000,2000,14000,2000,16000,16000,5810,5810
451741,6911,1705,6911,1705,6911,1705,8616,8616,3477,3830
451750,18503,743,18503,743,18503,743,18962,18962,1504,1504
451820,19260,94,19260,94,19260,94,19354,19354,14000,14000
451857,15979,0,15979,0,15979,0,15979,15979,5139,5139
451866,15793,0,15793,0,15793,0,15793,15793,4347,4347
451927,28400,0,28400,0,28400,0,28400,28400,400,2000
452106,3600,250,3600,250,3600,250,3850,3850,2800,2800
452124,15967,1554,15967,1554,15967,1554,15764,15764,7389,3375
452373,12420,700,12420,700,12420,700,13120,13120,4464,4464
453163,13320,195,13320,195,13320,195,13515,13515,1200,1200
453215,13320,195,13320,195,13320,195,13515,13515,1200,1200
454184,37000,690,37000,690,37000,690,37690,37690,4399,3033
454227,19226,1155,19226,1155,19226,1155,20381,20381,7020,7020
454236,18900,920,18900,920,18900,920,19469,19469,7020,7020
454245,19572,920,19572,920,19572,920,19766,19766,7020,7020
454458,14580,1601,14580,1601,14580,1601,16181,16181,3038,3038
454582,10856,640,10856,640,10856,640,.,.,.,.
454616,18450,4185,18450,4185,18450,4185,22635,22635,5706,5706
454689,3600,140,3600,140,3600,140,.,.,.,.
454829,4545,560,4545,560,4545,560,5110,5110,1248,1600
454838,.,.,.,.,.,.,.,.,.,.
454856,10525,1631,10525,1631,10525,1631,.,.,.,.
454865,15230,80,15230,80,15230,80,14908,14908,1560,1300
455099,.,.,.,.,.,.,.,.,.,.
455114,2400,936,3400,936,7344,0,4336,7344,5070,3496
455178,.,.,.,.,.,.,.,.,.,.
455257,9900,200,9900,200,9900,200,10100,10100,3800,5600
455406,.,.,.,.,.,.,.,.,.,.
455433,.,.,.,.,.,.,.,.,.,.
455479,14009,235,14009,235,14009,235,14244,14244,7930,5274
455512,1104,20,1104,20,6360,20,1124,6380,4239,4698
455558,20880,1300,20880,1300,20880,1300,22180,22180,6885,4815
455628,13514,135,13514,135,13514,135,13649,13649,7238,3420
455664,11160,1364,11160,1364,11160,1364,12524,12524,7504,7504
455707,17980,0,17980,0,17980,0,.,.,.,.
455770,32546,850,32546,850,32546,850,33396,33396,5976,4184
455804,.,.,.,.,.,.,.,.,.,.
455813,.,.,.,.,.,.,.,.,.,.
455974,9492,1200,9492,1200,9492,1200,10695,10695,1000,1025
455992,.,.,.,.,.,.,.,.,.,.
456454,13962,1562,13962,1562,13962,1562,15524,15524,8303,5465
456481,12240,915,12240,915,12240,915,13155,13155,3131,3131
456490,11880,750,11880,750,11880,750,12630,12630,5065,5065
456542,.,.,.,.,.,.,.,.,.,.
456621,13320,195,13320,195,13320,195,13515,13515,1200,1200
456959,12194,656,12194,656,12194,656,12850,12850,2374,2374
456977,11950,1100,11950,1100,11950,1100,13050,13050,1500,3500
457129,18900,920,18900,920,18900,920,19469,19469,7020,7020
457226,9000,300,9000,300,9000,300,9300,9300,6723,4707
457271,.,.,.,.,.,.,.,.,.,.
457350,.,.,.,.,.,.,.,.,.,.
457402,7200,210,7200,210,7200,210,7410,7410,3955,3955
457411,16520,237,16520,237,16520,237,16757,16757,7616,5103
457484,11400,500,11400,500,11400,500,11900,11900,4653,4562
457697,6000,250,6000,250,6000,250,6000,6000,810,570
457925,11750,365,11750,365,11750,365,11900,11900,9056,9056
458034,10743,1175,10743,1175,10743,1175,11868,11868,11500,12500
458113,8320,100,8320,100,8320,100,8420,8420,3961,2100
458140,16050,0,16050,0,16050,0,16050,16050,3387,3387
458210,23186,1025,23186,1025,23186,1025,24211,24211,7940,7940
458229,34060,1050,34060,1050,34060,1050,35110,35110,7940,7940
458380,20400,890,20400,890,20400,890,21290,21290,6885,4815
458496,19260,94,19260,94,19260,94,19354,19354,12120,12120
458575,19000,250,19000,250,19000,250,19250,19250,1000,600
458681,14609,665,14609,665,14609,665,14988,14988,9990,8190
458885,13320,195,13320,195,13320,195,13515,13515,1200,1200
458919,13320,195,13320,195,13320,195,13515,13515,1200,1200
458955,13320,195,13320,195,13320,195,13515,13515,1200,1200
458964,13320,195,13320,195,13320,195,13515,13515,1200,1200
458973,13320,195,13320,195,13320,195,13515,13515,1200,1200
458982,19260,94,19260,94,19260,94,19354,19354,11443,11443
459204,32199,3085,32199,3085,32199,3085,35284,35284,7530,6534
459259,16920,1080,16920,1080,16920,1080,17014,17014,6562,4593
459268,16920,1080,16920,1080,16920,1080,17014,17014,6562,4593
459310,17813,50,17813,50,17813,50,17863,17863,1800,2900
459417,14040,600,14040,600,14040,600,16800,16800,2700,4300
459727,14400,200,14400,200,14400,200,14600,14600,3282,3282
459736,.,.,.,.,.,.,.,.,.,.
459745,.,.,.,.,.,.,.,.,.,.
459824,9900,150,9900,150,9900,150,.,.,.,.
459842,13320,880,13320,880,13320,880,14200,14200,6318,8775
459851,13320,880,13320,880,13320,880,14200,14200,6318,8775
459949,4708,4193,4708,4193,18394,3902,8901,21896,5184,5184
459994,13320,195,13320,195,13320,195,13515,13515,1200,1200
460020,13938,171,13938,171,13938,171,14109,14109,7448,1845
460349,13365,0,13365,0,13365,0,13365,13365,2058,2058
460376,10128,200,10128,200,10128,200,10328,10328,5611,5611
460385,15423,3287,15423,3287,15423,3287,19810,19810,7239,7239
460394,1380,40,1380,40,9330,40,1420,9370,3784,8780
460464,1380,40,1380,40,9330,40,1420,9370,4642,4164
460482,29280,1800,29280,1800,29280,1800,31080,31080,6885,4815
460677,6830,0,6830,0,6830,0,7010,7010,2202,2202
460738,10320,200,10320,200,10320,200,.,.,.,.
460756,25387,650,25387,650,25387,650,26037,26037,6288,2181
460783,14498,0,14498,0,14498,0,14498,14498,2646,2646
460871,19572,920,19572,920,19572,920,19766,19766,7020,7020
460899,16600,0,16600,0,16600,0,16600,16600,8248,8248
461014,13608,1365,13608,1365,13608,1365,14973,14973,3257,3257
461023,7800,195,7800,195,7800,195,7995,7995,3416,3232
461032,5664,300,5664,300,5664,300,5964,5964,5469,744
461120,.,.,.,.,.,.,.,.,.,.
461139,.,.,.,.,.,.,.,.,.,.
461148,31300,2534,31300,2534,31300,2534,33834,33834,4487,4167
461157,30250,50,30250,50,30250,50,30300,30300,6000,9800
461281,9600,880,9600,880,9600,880,10480,10480,5730,4480
461315,3600,800,3600,800,3600,800,4400,4400,3550,3550
461485,.,.,.,.,.,.,.,.,.,.
461528,6000,200,6000,200,6000,200,6200,6200,6101,4272
461643,9375,600,9375,600,9375,600,.,.,.,.
461759,6600,390,6600,390,6600,390,6990,6990,4230,3042
461795,9450,450,9450,450,12225,450,9900,12675,5098,4570
461847,10150,0,10150,0,10150,0,10150,10150,.,.
461883,9576,315,9576,315,9576,315,9876,9876,9088,6064
461953,13463,912,13463,912,13463,912,17354,17354,2849,2919
462044,.,.,.,.,.,.,.,.,.,.
462354,26100,1000,26100,1000,26100,1000,27100,27100,4635,12942
463056,14406,830,14406,830,37074,830,15236,37904,3032,2754
464226,28000,3000,28000,3000,28000,3000,31000,31000,3640,3640
465812,16600,0,16600,0,16600,0,16600,16600,7784,7784
466921,18900,920,18900,920,18900,920,19469,19469,7020,7020
466930,19236,920,19236,920,19236,920,19469,19469,7020,7020
469416,7080,415,7080,415,7080,415,7495,7495,1000,1000
474863,10800,0,10800,0,10800,0,10800,10800,3360,3360
474890,16600,0,16600,0,16600,0,16600,16600,7182,7182
474906,16600,0,16600,0,16600,0,16600,16600,8248,8248
475033,.,.,.,.,.,.,.,.,.,.
475121,13500,1080,13500,1080,13500,1080,13594,13594,6562,4593
475130,13952,195,13952,195,13952,195,.,.,.,.
475200,13440,0,13440,0,13440,0,.,.,.,.
475228,.,.,.,.,.,.,.,.,.,.
475273,18000,0,18000,0,18000,0,.,.,.,.
475398,7320,1085,7320,1085,7320,1085,8405,8405,2075,2075
475422,10900,1790,10900,1790,10900,1790,12690,12690,1300,900
475477,12888,1988,12888,1988,12888,1988,14876,14876,6723,4707
475495,.,.,.,.,.,.,.,.,.,.
475510,.,.,.,.,.,.,.,.,.,.
475565,4800,394,4800,394,7680,394,5194,8074,6627,4888
475608,11880,744,11880,744,11880,744,12624,12624,3456,3456
475635,23220,0,23220,0,23220,0,23220,23220,900,900
475732,19572,920,19572,920,19572,920,19469,19469,7020,7020
475741,18900,920,18900,920,18900,920,19469,19469,7020,7020
475839,10440,300,10440,300,10440,300,10740,10740,2392,3808
476355,19400,0,19400,0,19400,0,19400,19400,9647,7247
476601,13100,0,13100,0,13100,0,13100,13100,4000,6000
476692,10750,0,10750,0,10750,0,10750,10750,.,.
476717,10460,0,10460,0,10460,0,10460,10460,4000,5849
476975,8400,0,8400,0,8400,0,8400,8400,1370,1234
477039,17280,1020,17280,1020,17280,1020,18300,18300,7510,7510
477950,16600,0,16600,0,16600,0,16600,16600,7784,7784
478634,16600,0,16600,0,16600,0,16600,16600,9522,7985
480073,16920,1080,16920,1080,16920,1080,17014,17014,6562,4593
480091,14928,149,14928,149,14928,149,15076,15076,800,800
480189,17400,1720,17400,1720,17400,1720,19120,19120,2062,2062
480198,12240,190,12240,190,12240,190,6310,6310,3048,15168
480204,14279,75,14279,75,14279,75,14354,14354,3602,3284
480499,5250,0,5250,0,5250,0,5250,5250,2546,2546
480569,12240,0,12240,0,12240,0,12240,12240,3600,6420
480657,11369,2009,11369,2009,11369,2009,11777,11777,4914,4914
480781,9744,250,9744,250,9744,250,9994,9994,4129,4113
480790,.,.,.,.,.,.,.,.,.,.
480967,6600,0,6600,0,6600,0,6600,6600,7250,7150
480985,7260,375,7260,375,7260,375,7635,7635,5820,3144
481030,.,.,.,.,.,.,.,.,.,.
481058,2880,240,2880,240,2880,240,3120,3120,3996,3564
481094,.,.,.,.,.,.,.,.,.,.
481155,12720,1397,12720,1397,12720,1397,13460,13460,4755,3528
481207,14400,700,14400,700,14400,700,15100,15100,1000,600
481225,6624,1130,6624,1130,6624,1130,9215,9215,6729,4711
481401,6000,480,6000,480,6000,480,6480,6480,6723,4704
481410,11000,300,11000,300,11000,300,11300,11300,3800,5600
481438,12500,0,12500,0,12500,0,12500,12500,3800,5600
481535,.,.,.,.,.,.,.,.,.,.
481720,19260,1080,19260,1080,19260,1080,19354,19354,6562,4593
482149,6892,2130,6892,2130,22270,2130,9022,24400,6282,1963
482158,2728,1314,2728,1314,10075,1314,4060,11407,4500,4500
482185,21682,0,21682,0,21682,0,22750,22750,4980,4392
482228,6216,500,6216,500,6216,500,6716,6716,6101,4272
482255,16520,237,16520,237,16520,237,16757,16757,7616,5103
482325,14985,0,14985,0,14985,0,14985,14985,210,210
482413,15092,640,15092,640,15092,640,18288,18288,7092,7092
482422,14558,640,14558,640,14558,640,17712,17712,7092,7092
482431,14672,640,14672,640,14672,640,17808,17808,7092,7092
482440,14672,640,14672,640,14672,640,17808,17808,7092,7092
482459,14644,640,14644,640,14644,640,17776,17776,7092,7092
482468,14588,640,14588,640,14588,640,17712,17712,7092,7092
482477,14560,640,14560,640,14560,640,17680,17680,7092,7092
482486,14588,640,14588,640,14588,640,17712,17712,7092,7092
482538,14476,640,14476,640,14476,640,17584,17584,7092,7092
482547,14728,640,14728,640,14728,640,17872,17872,7092,7092
482556,14924,640,14924,640,14924,640,18096,18096,7092,7092
482565,14980,640,14980,640,14980,640,18160,18160,7092,7092
482574,14616,640,14616,640,14616,640,17744,17744,7092,7092
482608,15008,640,15008,640,15008,640,18192,18192,7092,7092
482617,14672,640,14672,640,14672,640,17808,17808,7092,7092
482635,14560,640,14560,640,14560,640,17680,17680,7092,7092
482653,14868,640,14868,640,14868,640,18032,18032,7092,7092
482680,3969,1365,3969,1365,14123,1365,4976,14481,4170,4330
482699,2280,1030,2280,1030,8632,1030,3310,9662,5194,5194
482705,12984,402,12984,402,12984,402,.,.,.,.
482936,3152,1788,3152,1788,3152,17852,4940,21005,4000,4000
482990,15816,25,15816,25,15816,25,15841,15841,7616,5104
483018,35461,1094,35461,1094,35461,1094,37143,37143,4400,4400
483036,6425,770,6425,770,16241,770,6483,16299,3290,3290
483045,2400,642,2400,642,4800,642,3042,5442,3830,1963
483124,10710,108,10710,108,10820,108,10818,10928,4412,4412
483212,3214,862,3214,862,3214,862,4076,4076,3919,3919
483504,20400,1600,20400,1600,20400,1600,22000,22000,6885,4815
483595,4560,520,5700,520,7800,196,6220,7996,4420,4420
483647,13700,454,13700,454,13700,454,12429,12429,8704,8704
483780,13500,500,13500,500,13500,500,14000,14000,7902,7902
483975,.,.,.,.,.,.,.,.,.,.
484473,3358,518,3358,518,15000,1579,3876,16579,2580,2580
484613,9552,0,9552,0,9552,0,9552,9552,2900,2900
484631,9552,0,9552,0,9552,0,9552,9552,2900,2900
484668,9552,0,9552,0,9552,0,.,.,.,.
484677,9552,0,9552,0,9552,0,.,.,.,.
484710,9552,0,9552,0,9552,0,9552,9552,2900,2900
484729,9552,0,9552,0,9552,0,.,.,.,.
484756,9552,0,9552,0,9552,0,9552,9552,2900,2900
484783,9552,0,9552,0,9552,0,.,.,.,.
484835,6911,1705,6911,1705,6911,1705,8616,8616,3477,3830
484862,10800,835,10800,835,10800,835,.,.,.,.
484871,9000,0,9000,0,9000,0,9000,9000,5500,2500
484905,6678,1466,6678,1466,20109,1678,8143,21787,4838,4470
484932,4692,450,4692,450,10690,450,5142,11140,3170,2968
485111,6210,0,6210,0,6210,0,6615,6615,4239,3786
485263,16600,0,16600,0,16600,0,16600,16600,9522,7784
485272,22191,1050,22191,1050,22191,1050,23241,23241,7580,7580
485403,.,.,.,.,.,.,.,.,.,.
485458,2147,612,2147,612,4294,612,2759,4906,2600,2600
485519,9900,207,9900,207,9900,207,10107,10107,4032,4104
485537,.,.,.,.,.,.,.,.,.,.
485546,9720,1085,9720,1085,9720,1085,10805,10805,6562,6562
485698,19872,700,19872,700,19872,700,20572,20572,4623,4623
485768,9840,960,9840,960,9840,960,10800,10800,9100,7180
485856,13860,25,13860,25,13860,25,13885,13885,9711,9711
485908,13500,225,13500,225,13500,225,.,.,.,.
485999,9850,200,9850,200,9850,200,10050,10050,3800,5600
486017,8250,0,8250,0,8250,0,8250,8250,3800,5600
486026,10500,250,10500,250,10500,250,10750,10750,3800,5600
486053,6560,40,6560,40,6560,40,6560,6560,500,500
486080,.,.,.,.,.,.,.,.,.,.
486123,19800,0,19800,0,19800,0,19800,19800,4642,4163
486196,10200,200,10200,200,10200,200,10400,10400,3800,5600
486239,10200,200,10200,200,10200,200,10400,10400,1200,1200
486257,7200,1210,7200,1210,7200,1210,8410,8410,10808,4851
486284,15188,1226,15188,1226,15188,1226,15450,15450,6101,6101
486354,8787,120,8787,120,8787,120,8907,8907,21874,15048
486424,16000,325,16000,325,16000,325,16325,16325,4500,6000
486433,.,.,.,.,.,.,.,.,.,.
486460,.,.,.,.,.,.,.,.,.,.
486488,21000,100,21000,100,21000,100,21100,21100,4642,4163
486558,16520,237,16520,237,16520,237,16757,16757,7616,5103
486576,7000,100,7000,100,7000,100,7100,7100,2535,2535
486594,7520,870,7520,870,7520,870,8390,8390,2478,2654
486840,4450,1986,4450,1986,15704,1986,6436,17690,6370,6370
486901,34150,1450,34150,1450,34150,1450,35600,35600,4884,3486
486938,18900,920,18900,920,18900,920,19766,19766,7020,7020
486947,19572,920,19572,920,19572,920,19469,19469,7020,7020
486956,19572,920,19572,920,19572,920,19766,19766,7020,7020
486965,39952,500,39952,500,39952,500,40452,40452,4920,4920
487010,9390,1499,9390,1499,21474,1579,.,.,.,.
487092,53070,798,53070,798,53070,798,53868,53868,2550,2550
487162,2400,602,2400,602,4800,602,3002,5402,1925,1925
487296,8719,572,8719,572,33273,572,.,.,.,.
487302,14227,194,14227,194,14227,194,14421,14421,5558,4464
487311,13689,0,13689,0,13689,0,13689,13689,5168,4888
487320,6169,0,6169,0,10486,0,6169,10486,5556,2823
487375,18880,1290,18880,1290,18880,1290,20170,20170,8804,5833
487524,18360,800,18360,800,18360,800,19772,19772,2400,2400
487603,11970,0,11970,0,11970,0,11970,11970,4335,4335
487658,21912,0,21912,0,21912,0,22750,22750,4980,4392
487746,8250,500,8250,500,8250,500,8750,8750,3800,5600
487861,13335,5395,13335,5395,13335,5395,30315,30315,10500,1200
487995,8400,200,8400,200,8400,200,.,.,.,.
488004,11000,0,11000,0,11000,0,11000,11000,3800,5600
488031,6000,400,6000,400,6000,400,6400,6400,4688,3696
488068,6360,250,6360,250,6360,250,6610,6610,12296,12296
488077,9440,1190,9440,1190,9440,1190,10630,10630,1032,8192
488101,11500,0,11500,0,11500,0,11500,11500,3800,5000
488305,9480,500,9480,500,9480,500,9980,9980,1080,1080
488314,12100,250,12100,250,12100,250,12350,12350,3800,5600
488350,8800,0,8800,0,8800,0,8800,8800,.,.
488387,.,.,.,.,.,.,.,.,.,.
488448,30240,0,30240,0,30240,0,30240,30240,3460,3460
488527,.,.,.,.,.,.,.,.,.,.
488554,.,.,.,.,.,.,.,.,.,.
488572,.,.,.,.,.,.,.,.,.,.
488679,8871,800,8871,800,8871,800,9671,9671,1407,4320
488730,2970,142,6450,142,13980,142,6592,14122,4602,4602
488776,16000,100,16000,100,16000,100,16100,16100,2800,2800
488785,24900,1800,24900,1800,24900,1800,26700,26700,6724,6724
488800,5307,0,5307,0,5307,0,.,.,.,.
488846,0,1200,0,1200,0,1200,1200,1200,400,400
488907,.,.,.,.,.,.,.,.,.,.
489201,1104,200,1104,200,8064,200,1304,8264,4413,4413
489256,10785,280,10785,280,10785,280,11065,11065,1500,1500
489335,.,.,.,.,.,.,.,.,.,.
489344,19572,920,19572,920,19572,920,19469,19469,7020,7020
489353,20160,920,20160,920,20160,920,19766,19766,7020,7020
489779,10080,87,10080,87,13356,1122,10167,14478,2190,1470
489858,.,.,.,.,.,.,.,.,.,.
489937,12600,1680,12600,1680,12600,1680,14580,14580,2100,2100
490045,7680,255,7680,255,7680,255,7935,7935,5600,5600
490054,17520,150,17520,150,17520,150,17670,17670,4190,3360
490063,5568,345,5568,345,5568,345,5913,5913,9045,1005
490081,5760,250,5760,250,5760,250,6250,6250,4500,4500
490106,.,.,.,.,.,.,.,.,.,.
490124,31933,100,31933,100,31933,100,32093,32093,2076,2076
490133,13500,50,13500,50,13500,50,13560,13560,4120,3696
490203,14200,4160,14200,4160,14200,4160,18360,18360,2875,2875
490230,4800,560,4800,560,4800,560,5360,5360,5100,5100
490276,14000,175,14000,175,14000,175,14175,14175,3500,4000
490285,14640,750,14640,750,14640,750,15390,15390,6846,3395
490319,9100,150,9100,150,9100,150,9250,9250,3800,5600
490328,9750,0,9750,0,9750,0,.,.,.,.
490346,13920,100,13920,100,13920,100,14020,14020,9400,9400
490373,.,.,.,.,.,.,.,.,.,.
490504,9476,450,9476,450,9476,450,9926,9926,.,.
490513,10400,250,10400,250,10400,250,10650,10650,3800,5600
490601,.,.,.,.,.,.,.,.,.,.
