,UNITID,TYPE,FORPROFIT,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,STATE,HLOFFER,TEACHER_CERT,TUITION_GURANTEE,TOTAL_ASSETS,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,STATEGRANT,LOCAL_GRANT
669,192925,0,0,0,31000,500,1111,1111,0,1330,55,14,27,95,54,3549476,66,NORTH,Highest_Doc,1,0,43255333,5933450,5099104,21094881,38964637
670,193016,0,0,1,19578,800,3622,3622,0,7246,74,16,12,72,52,19769240,57,NORTH,Highest_Doc,1,0,411742949,28442071,20681960,40694619,158197997
671,193052,0,1,1,11000,1360,3000,6100,0,40,92,40,5,98,67,1368786,0,NORTH,Highest_PostMasters,0,0,13197892,529917,203397,409749,3895194
672,193292,0,1,0,31330,1220,9804,9804,1,5043,88,10,17,81,28,4387689,64,NORTH,Highest_Doc,1,0,237160877,21065424,14227272,31749381,122701590
673,193308,0,0,1,14796,1560,5100,5100,0,4083,80,16,22,94,70,22459601,51,NORTH,Highest_Masters,1,0,113458216,3466094,25570202,35321454,94285926
674,193353,0,1,0,33126,1286,2100,2100,0,2178,78,12,18,86,30,2729617,70,NORTH,Highest_PostMasters,1,0,205914688,5208293,9548142,24690048,58650389
675,193399,0,1,0,39500,1480,2285,2285,0,2963,76,14,24,99,50,4648704,76,NORTH,Highest_PostMasters,1,0,129835108,7263303,7742289,37691999,55284171
676,193584,0,0,0,34850,1660,1500,4700,1,3833,85,9,23,98,26,2631731,77,NORTH,Highest_Doc,1,0,275136179,7214705,15103903,33102090,84558059
677,193654,0,0,0,49820,466,2050,2050,0,8701,71,9,19,85,17,6012762,30,NORTH,Highest_Doc,0,0,1320226000,94718000,39523000,144499000,427827000
678,193900,0,0,1,52204,2676,2790,2790,0,80210,90,8,21,59,18,25400715,27,NORTH,Highest_Doc,1,0,17380971000,86875000,131100000,711990000,7484876000
679,193973,0,1,0,33700,1540,6100,4550,0,3740,80,11,22,90,28,3614804,59,NORTH,Highest_Doc,1,0,258630505,10644249,14049468,47836735,91543815
680,194091,0,0,0,38060,1700,4836,4836,0,11007,76,11,22,88,39,7499815,48,NORTH,Highest_Doc,1,0,278903089,25994324,29194004,66034445,268786586
681,194161,0,1,1,25000,500,6215,6215,0,261,58,16,10,95,56,2408307,66,NORTH,Highest_Doc,1,0,79649506,2921327,9396862,12721592,39470973
682,194310,0,0,0,45832,1852,2690,3200,1,24902,73,14,22,89,26,11055154,49,NORTH,Highest_Doc,1,0,707400303,54962742,49475706,206727257,378355563
683,194392,0,0,1,30160,34,2500,2500,0,1283,73,12,26,98,45,1495741,79,NORTH,Highest_Masters,0,0,77680330,1181393,3906006,11071397,26745473
684,194578,0,0,0,51754,2060,3000,3000,0,7601,75,9,23,75,17,2948048,36,NORTH,Highest_Masters,1,0,710606804,30463364,22128570,65254119,212491153
685,194693,0,0,1,13900,350,3800,5600,1,18,65,10,41,93,34,69230,0,NORTH,Highest_Bachelor,0,0,4112564,215356,267091,468442,2045598
686,194958,0,1,1,32322,1178,3974,5324,0,1538,83,13,17,88,34,1960974,65,NORTH,Highest_Doc,1,0,127150162,2794402,7488003,17436816,39642866
687,195003,0,0,0,47352,676,946,1252,1,21928,86,13,20,86,28,18255482,58,NORTH,Highest_Doc,1,0,2166215000,63793000,57586000,233063000,597831000
688,195128,0,0,0,31450,1500,4960,8600,1,1740,77,11,18,95,41,2509404,89,NORTH,Highest_Doc,1,0,93571791,3689811,7505917,21924903,43407341
689,195164,0,1,1,35450,1065,1700,1700,0,3014,86,12,27,96,28,2313681,81,NORTH,Highest_PostMasters,1,0,195397858,10408322,17982153,38682970,62205637
690,195173,0,0,0,26688,110,7200,4200,0,5492,73,15,24,97,45,5510540,40,NORTH,Highest_Masters,1,0,145926361,6540820,14671143,34397061,58858017
691,195216,0,0,0,58330,420,900,2000,1,5952,88,10,25,97,21,2476536,58,NORTH,Highest_Masters,1,0,583488400,13255489,22020922,75450212,126675249
692,195234,0,0,0,33152,1202,2460,2460,1,6373,73,14,26,98,44,5147857,71,NORTH,Highest_PostMasters,1,0,160673858,4069403,13169633,44672424,76476770
693,195243,0,0,1,33400,800,2900,2900,0,1793,75,17,14,69,23,1870286,36,NORTH,Highest_PostMasters,1,0,110378349,2757279,6497231,21091560,33383420
694,195304,0,0,1,56020,1500,800,800,0,3674,70,10,28,80,14,847272,37,NORTH,Highest_Masters,1,0,243768343,5678193,12403393,35953511,81285359
695,195438,0,1,1,10000,560,3800,5600,0,1,100,8,1,80,4,38493,0,NORTH,Highest_Masters,0,0,16034548,61970,731837,1186656,5103749
696,195474,0,1,0,39200,300,2642,2642,0,8326,90,13,26,92,25,3673010,65,NORTH,Highest_Masters,1,0,311119313,9724121,18669293,62368734,99346328
697,195720,0,1,0,34340,810,1500,3000,0,4409,90,12,23,98,27,3197741,70,NORTH,Highest_Doc,1,0,302679499,11428188,14835761,38997767,99007720
698,195809,0,1,1,42530,1600,2213,5819,0,27917,83,16,18,66,24,20487003,33,NORTH,Highest_Doc,1,0,1490909000,58130000,49815000,283312000,468043000
699,196006,1,0,1,7070,1656,5215,5215,0,5982,78,17,31,85,49,8579430,66,NORTH,Highest_Bachelor,0,0,222823430,3288445,7754423,7767760,0
700,196015,1,0,1,7070,1619,3910,3910,0,2961,70,19,22,80,54,8060649,70,NORTH,Highest_Bachelor,0,1,163112160,2226370,13660889,5863369,0
701,196024,1,0,0,7070,1570,2540,3010,1,4530,76,16,26,78,48,6941337,57,NORTH,Highest_Masters,0,0,139823458,4294971,5763866,5971441,0
702,196033,1,0,0,7070,1521,2868,2686,0,2640,76,16,27,82,47,5162912,60,NORTH,Highest_Bachelor,0,0,170901168,11753036,8536505,4816233,0
703,196042,1,0,0,7070,1325,3150,3150,0,7156,83,19,15,50,33,15915364,39,NORTH,Highest_Masters,0,0,317618835,17041698,18717715,11369167,0
704,196051,1,0,1,7070,1670,2930,2210,0,4528,73,14,28,77,56,7020989,69,NORTH,Highest_Bachelor,0,0,142969696,10272263,6111391,5125252,0
705,196060,1,0,0,7070,3090,2050,2050,1,26127,83,19,20,71,41,27766177,56,NORTH,Highest_Doc,1,0,1038934505,53467382,30733240,24742896,0
706,196079,1,0,0,7070,2944,1000,2195,0,38116,92,19,20,57,27,19382308,43,NORTH,Highest_Doc,1,0,1473266064,63971845,32769055,27002417,0
707,196088,1,0,1,7070,3456,2804,2804,0,30247,87,14,19,60,33,36275017,44,NORTH,Highest_Doc,1,0,1975191554,148180162,49539979,38425491,0
708,196097,1,0,0,7070,3021,5336,5336,1,37083,90,19,19,64,35,31375251,36,NORTH,Highest_Doc,1,0,4085397311,113262614,74901229,28009399,0
709,196103,1,0,0,7070,2060,1050,2450,1,1951,86,14,19,80,27,2141995,46,NORTH,Highest_Doc,0,0,131869525,9376701,5822933,2525973,0
710,196112,1,0,0,7070,1327,2500,2500,1,3053,82,13,18,75,41,4092149,48,NORTH,Highest_Doc,0,0,794019796,7317562,5726073,3875927,0
711,196121,1,0,0,7070,1554,2868,4088,0,9203,76,16,16,75,41,12239497,65,NORTH,Highest_Doc,1,0,402365693,13845624,14374270,14350491,0
712,196130,1,0,0,7070,1358,3240,3240,1,13313,65,14,22,78,55,20169792,58,NORTH,Highest_PostMasters,1,0,489992252,22686528,14203579,14127148,0
713,196149,1,0,0,7070,1607,2860,3260,0,12392,85,16,19,66,31,9021150,66,NORTH,Highest_PostMasters,1,0,408857844,24140679,12386745,10074395,0
714,196158,1,0,1,7070,1422,2000,2997,1,5754,77,14,24,84,43,8550324,71,NORTH,Highest_PostMasters,1,0,309646207,8866108,11031660,9640355,0
715,196167,1,0,0,7070,1786,2500,2500,0,10250,85,17,23,66,26,6421008,51,NORTH,Highest_Masters,1,0,294329455,5515402,10742866,10434955,0
716,196176,1,0,1,7070,1289,2510,3210,1,8843,87,15,17,65,36,12292013,50,NORTH,Highest_PostMasters,1,0,454767445,13765003,19885830,12968551,0
717,196185,1,0,1,7070,1670,2402,2402,1,12004,83,16,24,65,34,9858031,59,NORTH,Highest_PostMasters,1,0,350023622,14402951,11443729,11774458,0
718,196194,1,0,1,7070,1581,1600,1700,1,12277,81,16,20,83,43,14742165,62,NORTH,Highest_PostMasters,1,0,451273564,22389021,20050981,13946650,0
719,196200,1,0,1,7070,1484,2070,2350,0,4450,80,11,20,91,50,7461981,71,NORTH,Highest_PostMasters,1,0,226202679,8942869,9540778,7080897,0
720,196219,1,0,0,7070,1883,3920,3920,0,4594,79,12,19,67,37,7276307,51,NORTH,Highest_PostMasters,0,0,432314995,23888283,10187063,7781051,0
721,196237,1,0,1,7070,1052,4300,3000,0,5780,75,17,13,67,50,12120557,34,NORTH,Highest_PostMasters,1,0,222416294,5727063,10331113,7800338,0
722,196246,1,0,1,7070,1504,2750,4688,1,9009,79,15,20,83,40,9087368,59,NORTH,Highest_PostMasters,1,0,345691523,10120990,15163394,8786034,0
723,196291,1,0,0,7070,1452,3600,3600,0,1455,78,16,23,55,23,1847651,46,NORTH,Highest_Masters,0,0,142487668,14687526,7329880,1627726,0
724,196413,0,0,1,53432,1656,1806,1806,0,32005,89,15,24,78,16,11896583,39,NORTH,Highest_Doc,1,0,3521323945,132869470,158215423,351683924,1052261995
725,196592,0,0,0,18283,625,5038,5038,0,1778,90,11,10,80,38,10540708,27,NORTH,Highest_Doc,1,0,968535000,60698000,33129000,32644000,535829001
726,196866,0,0,1,58956,546,405,4512,0,7622,88,9,25,82,14,1409162,46,NORTH,Highest_Bachelor,1,0,894925888,13013584,19557516,51594012,130502278
727,197045,0,0,0,21560,550,2951,2951,0,3119,78,12,15,69,33,5177030,72,NORTH,Highest_Doc,1,0,150954614,6417773,17313289,14962491,84820936
728,197133,0,0,0,60030,980,1350,1350,1,8663,93,8,28,62,23,2693457,42,NORTH,Highest_Masters,1,0,1663039023,28368212,23685470,58195950,196941351
729,197197,0,1,1,48010,2000,2447,2447,1,2604,75,15,23,99,20,1651042,58,NORTH,Highest_Doc,1,0,208061260,3970102,18692481,40545536,68410211
730,197230,0,0,1,30300,1500,800,1800,1,1998,52,9,32,98,46,952610,85,NORTH,Highest_Bachelor,1,0,74526050,1348398,3636513,7655426,21689448
731,197708,0,0,0,43575,2900,5400,2363,0,1442,90,7,19,86,15,1968004,21,NORTH,Highest_Doc,1,0,1036903000,44058000,24313000,95143000,250155000
732,197744,0,0,1,13350,100,3800,5600,1,12,100,26,4,96,46,455164,0,NORTH,Highest_Bachelor,0,0,8376704,170778,136622,922865,5815750
733,197869,1,0,0,4242,3168,3628,3164,1,18178,86,16,20,48,29,24383015,45,SOUTH,Highest_Doc,1,1,1065348275,44338021,13671819,14236060,0
734,197993,0,1,1,15964,2549,6890,6890,0,2021,52,7,17,89,75,1149312,85,SOUTH,Highest_Bachelor,1,0,51386635,2345212,1431541,4438156,16055950
735,198066,0,1,0,28400,1850,2000,2000,0,3044,60,11,33,98,43,1555024,71,SOUTH,Highest_Bachelor,1,0,65903199,1042229,4743008,10981074,19879033
736,198136,0,1,0,34290,2450,4115,3415,0,5025,76,15,18,85,34,6862676,47,SOUTH,Highest_Doc,1,0,612904969,13337021,24856111,81243415,166083477
737,198464,1,0,0,4452,2787,3710,10785,0,20313,83,19,19,59,33,36114112,49,SOUTH,Highest_Doc,1,1,1679135835,45567386,20070425,24452588,0
738,198507,1,0,0,1000,2260,1350,1350,0,2578,76,16,23,81,66,5851763,65,SOUTH,Highest_Masters,1,0,178389120,4525700,7786748,4352398,0
739,198516,0,0,0,37414,507,2600,2250,0,15306,90,13,26,62,9,2620313,27,SOUTH,Highest_Doc,1,0,893737232,8339570,45943422,56564846,253503917
740,198543,1,0,0,2982,2327,2387,2387,0,4611,66,17,12,67,54,15612568,54,SOUTH,Highest_Doc,1,1,226686510,11765749,5790881,7557269,0
741,198561,0,1,1,31220,960,2600,5300,0,5370,68,13,20,87,45,3877884,59,SOUTH,Highest_Doc,1,0,150371986,2608542,15279995,28802325,65441608
742,198613,0,1,0,39400,720,1500,1500,0,3660,72,12,25,83,38,2777427,55,SOUTH,Highest_Masters,1,1,209766043,5410085,9737662,25889556,53340247
743,198695,0,1,1,33358,4722,2500,2000,1,11266,82,17,30,81,10,2107945,42,SOUTH,Highest_Doc,1,0,863444385,8868792,33991870,48447738,199361751
744,198756,0,0,1,16014,2770,6250,6250,0,7160,65,13,23,97,74,5510781,83,SOUTH,Highest_Masters,0,0,138679545,3159461,8037940,7262420,44723714
745,198808,0,1,0,26140,1850,5304,5304,1,1430,68,11,21,100,48,1844339,68,SOUTH,Highest_Masters,1,0,65924509,1371827,5374729,9861960,20421702
746,198862,0,1,1,15917,2379,3429,2000,0,5395,47,12,32,96,84,4971743,92,SOUTH,Highest_Bachelor,1,0,83467495,2132379,4307805,3868914,31541036
747,198899,0,0,1,30772,4280,1800,1800,0,1718,67,10,26,99,55,2621792,76,SOUTH,Highest_Masters,1,0,159252141,1043939,2790507,20199990,31575891
748,198950,0,0,0,39832,120,1840,1840,1,1674,86,11,25,96,32,2399456,63,SOUTH,Highest_Masters,1,0,201286177,7999147,5099898,28228644,57792051
749,198969,0,1,1,35336,700,4861,11218,0,2964,58,10,23,89,38,2740111,53,SOUTH,Highest_Doc,1,0,118199163,2181424,9696152,24401790,48089883
750,199032,0,1,1,28500,250,2460,2460,0,861,68,8,21,87,40,1439463,67,SOUTH,Highest_Masters,1,0,29754829,1052994,4617153,9537366,19645823
751,199069,0,1,1,21194,1000,1800,1800,0,2237,65,16,11,91,47,5387666,67,SOUTH,Highest_Masters,1,0,81380580,3647685,13088592,11418296,39369846
752,199102,1,0,1,3540,3117,2300,2300,1,16366,80,19,21,74,56,31860538,73,SOUTH,Highest_Doc,1,1,621888657,34610867,8490233,11981471,0
753,199111,1,0,1,4122,3122,3564,3564,1,3115,76,13,18,66,35,5737778,45,SOUTH,Highest_Masters,1,1,287420643,5221092,6727875,3382873,0
754,199120,1,0,1,7019,1961,2836,2836,1,41773,95,13,22,53,23,22085409,24,SOUTH,Highest_Doc,1,1,11318242752,173346344,46837460,100851487,0
755,199139,1,0,0,3812,3284,4308,4307,1,19949,85,20,15,51,36,41735658,49,SOUTH,Highest_Doc,1,1,1967674790,59676550,32099048,33074631,96968
756,199148,1,0,0,4422,2981,2604,4238,1,9870,81,16,16,63,48,39627842,56,SOUTH,Highest_Doc,1,1,1320338268,48162860,26734610,11547081,0
757,199157,1,0,1,3728,2901,6605,6605,0,7496,78,16,17,83,60,19059087,70,SOUTH,Highest_Doc,1,1,406900964,22589771,5063862,9452032,0
758,199184,1,0,0,6497,2861,2498,1298,0,1197,91,6,25,63,28,1161010,53,SOUTH,Highest_PostMasters,0,1,233735849,7301302,2720066,4981817,0
759,199193,1,0,0,6535,2566,2770,7603,1,31487,94,14,19,56,19,23971963,37,SOUTH,Highest_Doc,1,1,3648530006,109039392,42901769,18480893,122607
760,199209,0,1,0,32400,350,2500,2500,0,3358,66,13,15,90,52,5107741,73,SOUTH,Highest_Masters,1,0,59732981,1668031,6806915,23175048,32403046
761,199218,1,0,0,4443,2738,6141,6141,0,13633,84,17,16,50,27,18611347,42,SOUTH,Highest_Doc,1,1,957753479,33432236,16523597,7991047,0
762,199272,0,1,1,31950,500,5438,5438,1,1277,74,12,21,93,47,1931723,94,SOUTH,Highest_Bachelor,1,0,95527514,2208107,5480447,10200810,23854399
763,199281,1,0,0,1000,2456,3296,3296,1,5021,71,15,17,69,53,16258626,59,SOUTH,Highest_Masters,1,0,259863558,15768911,8018356,4746372,0
764,199306,0,1,1,30550,1290,2000,2000,0,1796,67,10,28,90,51,2180119,80,SOUTH,Highest_PostMasters,1,0,68487600,3052352,5381732,14499096,26458753
765,199412,0,1,0,35998,1334,3674,2690,1,3437,79,10,19,89,26,2143939,68,SOUTH,Highest_PostMasters,1,0,319093130,7054305,13893664,29910058,65372698
766,199458,0,1,1,15520,970,9650,5300,0,218,48,10,27,86,53,478409,66,SOUTH,Highest_Bachelor,1,0,6257538,326984,838973,850746,4361087
767,199582,0,1,1,10956,5928,5280,3825,0,5887,52,12,29,96,75,3569235,82,SOUTH,Highest_Bachelor,1,0,75611189,1638724,4355705,4717841,26627830
768,199643,0,1,1,11808,4672,4390,4390,0,6437,67,14,21,93,75,4396237,80,SOUTH,Highest_Masters,1,0,66879036,424325,7839305,4710161,37330499
769,199698,0,1,1,28680,1000,7554,7554,0,2343,53,13,26,68,41,1511696,65,SOUTH,Highest_Masters,1,0,20257294,1205681,7762100,193851,19587014
770,199759,0,1,0,8952,610,1592,1410,0,222,76,10,14,53,23,283242,0,SOUTH,Highest_Doc,0,0,99060919,5370706,1243921,2419515,31847132
771,199847,0,0,1,56722,1038,2498,1830,0,11959,95,11,26,48,9,2322798,20,SOUTH,Highest_Doc,1,0,3804043000,939235000,39100000,122732000,1663448000
772,199865,0,0,0,37500,850,5080,5080,0,1273,57,9,33,99,40,1284674,60,SOUTH,Highest_Masters,0,0,103027241,2135966,5137682,14834829,27632588
773,199962,0,0,0,38796,100,2800,2800,0,16841,64,15,33,100,41,5105735,59,SOUTH,Highest_Doc,1,0,261190600,5939061,18608225,66909770,83898688
774,199999,1,0,0,3401,2540,4389,3039,1,5182,77,16,21,81,65,15367574,72,SOUTH,Highest_Doc,1,1,329317223,8059018,7339762,5881456,0
775,200004,1,0,0,1000,3285,3019,3019,1,15036,81,17,20,68,36,17295027,51,SOUTH,Highest_Doc,1,0,844292674,19422469,12092426,4031690,6536441
776,200059,1,0,0,6474,1648,3500,3500,1,506,63,13,15,61,26,1457517,43,MidWest,Highest_Masters,1,0,48033591,2929369,4522248,658715,0
777,200156,0,1,1,22718,780,3200,3200,1,1356,73,12,28,99,28,1263709,69,MidWest,Highest_Doc,1,0,102072054,432588,5072215,12230585,25411014
778,200217,0,1,0,17980,1750,2782,2782,0,1391,78,11,17,81,19,2005526,54,MidWest,Highest_Doc,1,0,188008414,1640321,6103860,0,80797940
779,200226,1,0,0,6025,1356,3100,3100,0,330,63,13,9,54,25,1155604,42,MidWest,Highest_Masters,1,0,32376510,873618,1720749,455974,0
780,200253,1,0,0,6691,1205,3550,2370,1,750,71,11,14,70,22,2564778,38,MidWest,Highest_PostMasters,1,0,106543165,2965393,8872216,20951,0
781,200280,1,0,0,8540,1736,3446,3446,1,5662,81,17,16,60,18,7298150,46,MidWest,Highest_Doc,1,0,986493734,39553074,37009021,4438229,0
782,200332,1,0,1,8606,1427,3400,4778,1,7880,82,19,20,64,20,9062377,54,MidWest,Highest_Doc,1,0,712975424,36461458,43611878,130000,0
783,200484,0,1,1,14848,2492,5150,2750,0,45,50,12,21,95,54,439761,86,MidWest,Highest_Doc,1,0,15372022,408343,1102571,951279,5670267
784,200572,1,0,1,6119,1823,3636,3636,1,464,72,13,13,50,20,1220548,40,MidWest,Highest_Masters,1,0,57227171,2172229,2033442,575428,0
785,200800,1,0,0,9596,2265,3120,3066,1,14553,75,16,18,65,29,20904421,43,MidWest,Highest_Doc,1,1,973308721,37118958,17177050,98,15964
786,201104,0,1,1,22000,1060,3728,3728,0,3552,77,16,17,69,28,4643168,55,MidWest,Highest_Doc,1,0,260209950,11757768,18991929,27031615,107898339
787,201371,0,1,1,33952,550,5100,4100,0,1504,72,12,33,90,36,1214346,73,MidWest,Highest_Masters,1,0,69534991,2864011,4275002,12707567,21926550
788,201441,1,0,1,9463,2110,5286,4972,1,17341,79,19,22,72,25,17324541,54,MidWest,Highest_Doc,1,1,894356759,31643699,18694313,5339087,0
789,201548,0,1,0,37978,320,5088,5250,0,4017,75,12,29,91,29,3465043,86,MidWest,Highest_Doc,1,0,268633146,5369033,11718627,56788874,77558548
790,201645,0,0,0,52448,500,1900,4520,1,29084,93,11,25,83,14,3550436,52,MidWest,Highest_Doc,1,0,3274832322,22849615,35274031,206737042,1021160225
791,201654,0,1,0,32364,200,2492,2492,0,5008,88,15,26,87,19,3139756,46,MidWest,Highest_Doc,1,0,224265347,17601140,9596034,48319308,91843845
792,201690,1,0,0,4306,2420,2400,2400,0,10191,56,19,31,96,94,8884069,88,MidWest,Highest_Bachelor,1,0,157453536,7741160,5995200,0,0
793,201885,1,0,0,9723,1678,4334,2100,1,23960,88,19,19,78,20,26854532,44,MidWest,Highest_Doc,1,1,3511250524,153310718,60098096,6027033,0
794,202046,0,0,0,41490,2895,2850,6810,0,975,76,9,24,99,43,1323244,83,MidWest,Highest_Bachelor,0,0,103372501,3227461,3381960,12341458,22970244
795,202073,0,0,0,41557,2040,2734,2734,0,562,96,6,23,99,14,153949,42,MidWest,Highest_Doc,0,0,89548246,1464833,995036,9475194,18577228
796,202170,0,0,0,36500,870,2808,5780,0,674,72,10,25,98,39,1955808,70,MidWest,Highest_Masters,0,0,61420671,2185716,2388176,17859475,29038201
797,202514,0,1,1,33150,760,3600,3600,0,3021,60,12,34,91,48,1096968,78,MidWest,Highest_Masters,1,0,48497617,708894,5228284,7786010,15026491
798,202523,0,0,0,55420,1260,1420,1420,1,9079,85,9,27,96,17,1974311,36,MidWest,Highest_Bachelor,0,0,1411394000,16010000,25368000,65690000,135166000
799,202763,0,1,0,35174,1310,1342,1495,0,3386,79,14,15,61,17,2336244,44,MidWest,Highest_Doc,1,0,214426229,7890762,12590137,47520341,81603563
800,202903,0,1,1,6000,1150,4950,4000,0,86,83,9,14,70,38,529820,11,MidWest,Highest_Masters,1,0,8174810,12720,33061,0,4343737
801,203085,0,1,0,31700,600,1500,1500,0,1874,78,14,31,94,34,1680327,77,MidWest,Highest_Masters,1,0,148448525,1523465,7036254,19809754,33782773
802,203368,0,1,0,42676,1730,3500,3500,0,3610,84,13,24,95,20,2664925,61,MidWest,Highest_PostMasters,1,0,447938367,9397699,14774763,75501619,96581240
803,203580,0,0,1,31736,1436,4268,4268,0,1165,66,12,25,82,37,1377419,62,MidWest,Highest_Masters,1,0,75139558,2488088,6051617,14770071,22298033
804,203757,0,1,1,23600,944,2832,2832,0,992,67,13,18,83,39,2149818,64,MidWest,Highest_Doc,1,0,52843278,2126561,5526683,9636380,29398403
805,203775,0,1,0,31416,1000,3700,3300,1,1306,78,13,21,87,36,1755243,68,MidWest,Highest_PostMasters,1,0,68363270,1629911,5388532,17605572,29303789
806,203845,0,0,1,35030,1010,2170,2170,1,2438,77,8,31,89,26,1353678,41,MidWest,Highest_Masters,1,0,206056613,4266182,8617862,24586456,50740343
807,204024,1,0,0,12637,2984,2526,3952,1,26844,88,16,25,68,11,9250646,34,MidWest,Highest_Doc,1,1,2375662524,73703267,29985514,2455554,41000
808,204185,0,0,1,32200,400,2470,2470,0,3422,76,12,27,94,31,2884998,85,MidWest,Highest_Doc,1,0,302407966,3780783,11476859,31354708,60717856
809,204194,0,1,1,22400,250,4600,4600,0,1341,77,14,18,89,35,2632565,63,MidWest,Highest_Masters,1,0,101311381,2469085,9393799,24476412,36256767
810,204200,0,1,1,31100,1100,1700,1500,1,1300,74,11,20,72,27,1865293,57,MidWest,Highest_Doc,1,0,112386817,4679158,10780258,14783967,43899244
811,204264,0,1,0,28700,790,1550,7480,1,2237,73,13,24,84,41,3027493,80,MidWest,Highest_Masters,1,0,166126264,1737853,7384510,22390931,39396849
812,204468,0,1,1,30050,700,3090,3090,0,2076,67,13,22,79,40,2937446,67,MidWest,Highest_Masters,1,0,43373444,2343689,8887407,19687060,26393836
813,204501,0,0,1,57654,900,1908,1100,1,9309,83,9,28,87,9,1232436,36,MidWest,Highest_Masters,0,0,1437498079,23763184,15977914,74633647,182706689
814,204617,0,1,0,32300,580,5119,4011,0,2190,62,15,26,86,40,1965514,67,MidWest,Highest_Masters,1,0,77043950,3064476,6949003,17776346,33604238
815,204635,0,1,0,33470,970,2235,6759,1,4221,84,11,27,92,23,2210919,63,MidWest,Highest_Doc,1,0,362966718,6826052,12669120,53200419,89511616
816,204796,1,0,0,10615,903,3014,4956,1,49087,94,19,16,68,20,45655732,34,MidWest,Highest_Doc,1,1,16663422094,237834882,89435791,14726390,0
817,204909,0,1,0,46870,260,1700,1700,1,3962,82,10,26,99,29,2055753,63,MidWest,Highest_Bachelor,1,0,451093607,5468094,13589584,45962978,67309822
818,204936,0,1,1,32624,450,6562,4092,0,2849,78,11,25,90,27,3074158,78,MidWest,Highest_Doc,1,0,236973881,8095326,10644586,40670820,66186878
819,205124,0,1,1,13000,100,3000,3000,0,22,75,8,33,78,50,154273,0,MidWest,Highest_Doc,0,0,2634460,410070,396525,501770,2728256
820,205957,0,1,0,29720,460,2170,2170,1,2074,86,15,22,94,23,2234352,61,MidWest,Highest_PostMasters,1,0,242767942,5788390,12613098,26387984,75631764
821,206048,0,0,1,27210,400,1500,1500,0,4738,66,15,20,75,38,3861909,62,MidWest,Highest_Doc,1,0,96903787,3278995,13482380,22033777,44423635
822,206084,1,0,1,8736,1794,5298,5298,0,9673,78,21,19,76,29,21227169,45,MidWest,Highest_Doc,1,1,1008818923,63831542,23364738,4890387,0
823,206349,0,1,1,34290,340,5000,5000,0,583,75,8,14,74,40,1139293,79,MidWest,Highest_Doc,1,0,95669215,1842696,5181403,8234180,23958556
824,206437,0,1,1,29910,1600,2742,2363,0,2112,71,15,20,78,29,2575170,59,MidWest,Highest_Doc,1,0,117531247,4031422,9873106,30305204,48631926
825,206491,0,1,0,12020,1230,2000,2000,0,2688,35,10,24,91,85,2419030,81,MidWest,Highest_Masters,0,0,29174940,393462,3394043,1168068,16923342
826,206507,0,1,0,26400,1000,3100,3400,0,1558,65,14,28,95,41,2210981,77,MidWest,Highest_Bachelor,1,0,121201261,1560671,7231070,15271385,26026288
827,206525,0,1,0,40630,846,1600,1600,0,2807,76,11,22,96,29,2091958,81,MidWest,Highest_Masters,1,0,254334973,2879926,12467331,37200681,53848710
828,206589,0,0,0,53550,450,1000,1000,1,5582,87,11,28,96,19,1750031,48,MidWest,Highest_Bachelor,1,0,592071433,9616102,20363582,61105655,97477631
829,206604,1,0,0,9469,50,3100,3100,0,5226,65,14,14,75,33,15277713,47,MidWest,Highest_Doc,1,1,475680668,28354332,14259814,7259768,59292
830,206622,0,1,0,42230,230,3200,3200,0,14805,85,11,24,90,13,2939698,54,MidWest,Highest_Doc,1,0,760056000,12063000,22359000,91373000,199216000
831,206695,1,0,0,8966,202,3472,3932,0,8636,76,18,18,72,38,20869074,47,MidWest,Highest_Doc,1,1,313714657,21239474,14657550,5292302,0
832,206835,0,1,0,27424,1500,3940,3940,0,2376,62,9,18,86,39,1498555,69,SOUTH,Highest_Masters,1,0,43120292,721382,4828728,6710222,19573582
833,206941,1,0,1,6686,1131,8800,8800,0,4732,72,16,14,65,35,20775675,38,SOUTH,Highest_Masters,1,1,386536287,14357934,25378272,12686287,0
834,207041,1,0,1,5648,1404,8178,5008,0,874,60,18,16,65,43,6451803,34,SOUTH,Highest_Masters,1,1,113361204,2152366,3409440,2994407,0
835,207157,0,1,0,11200,5347,5977,4178,0,152,70,22,18,88,55,850943,49,SOUTH,Highest_Masters,1,0,5726996,274478,989066,2368744,4732374
836,207263,1,0,0,5913,1002,6602,4058,1,1584,66,17,11,77,45,12579460,43,SOUTH,Highest_Doc,1,1,213091595,8461580,10714136,8029560,0
837,207306,1,0,1,6810,1073,4200,3900,0,1012,62,15,20,96,48,3774770,49,SOUTH,Highest_Doc,1,1,35268924,1072055,4107831,0,0
