UNITID,TYPE,FORPROFIT,StudyAbroad,TUITVARY,ROOM,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,TUITION2_INSTATE_UG,FEE2_INSTATE_UG,TUITION3_OUTSTATE_UG,FEE3_OUTOFSTATE_UG,INSTATE_TUITION_FEES_P,OUTSTATE_TUITION_FEES_P,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REUIRED_GPA,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,NUM_FULLTIME_FALLCOHRT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,TOTAL_FIRSTYR_UG,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,TOTAL_AID_UG,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,TOTAL_AMOUNT_FLOANS_UG,TOTAL_SALARY_FT_CONTRACT,DUAL_ENROLLMENT,AP_CREDIT,TEACHER_CERT,COUNSELING_SERVICES,EMPLOYMENT_SERVICE,ACADEMIC_LIBRARY,TUITION_GURANTEE,TUITION_PAYMENTPLAN,ATHASSOC,TOTAL_ASSETS,TOTAL_LIABILITIES,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,TOTAL_PELL,STATEGRANT,LOCAL_GRANT,DISCOUNTSAPPLIED_TO_TUTFEES,Highest_Bachelor,STATE_SOUTH
117751,0,1,1,0,1,1,27950,790,27950,790,27950,790,28740,28740,3784,3226,1,1,1924,199,82,11,199,15,87,11760841,32,1675792,50,4061200,102159.0,1,1,1,1,1,1,0,1,1,103536998,37600480,2845305,8646095,1675792,8695232,41056805,1423937,0,0
117946,0,1,1,0,1,0,51820,757,51820,757,51820,757,52977,52977,4642,4163,1,1,18576,1466,83,10,1466,22,84,125265763,15,4904018,34,14851927,57312895.0,1,1,1,1,1,1,0,1,1,1440708000,395157000,59331000,67355000,4827000,133682000,404979000,6774000,0,0
118693,0,0,1,0,1,0,45050,810,45050,810,45050,810,45860,45860,5220,5220,1,1,2471,239,71,17,239,27,99,28323328,34,1443612,45,2609785,21689180.115322582,1,1,0,1,1,1,0,1,1,36820361,7336687,2474806,7542179,1463264,21986849,27867009,1666819,1,0
118888,0,0,1,0,1,1,29340,1430,29340,1430,29340,1430,30770,30770,4178,4178,1,0,824,122,62,8,134,19,92,13912393,49,1757544,58,3007227,7278866.0,1,1,1,1,1,1,0,1,1,315223538,42756349,6956277,9581902,1721509,11889307,60424616,0,0,0
119173,0,1,1,0,1,0,43224,1250,43224,1250,43224,1250,44474,44474,6164,6164,1,0,1986,372,75,10,401,18,56,45140775,36,5849867,76,13376595,7395314.0,0,1,1,1,1,1,0,1,0,325045397,66485397,8852246,16973252,5920211,31811898,86898628,7933707,0,0
120403,0,0,1,0,1,1,46500,3180,46500,3180,46500,3180,49680,49680,3268,3268,0,0,2342,274,63,7,274,24,88,24391257,36,2028364,47,4026582,3296701.0,1,1,1,1,1,1,0,1,0,107442066,47513205,5528938,6832705,1987216,17687273,49376388,2006548,0,0
120537,0,1,1,0,1,1,33250,1200,33250,1200,33250,1200,34450,34450,4642,4163,1,0,794,109,85,13,109,17,97,11281381,54,1097060,70,3055153,21689180.115322582,1,1,1,1,1,0,0,1,1,35581278,23912528,1567301,5865751,1635840,341159,21358222,1345775,0,0
120865,0,1,1,0,1,0,31101,915,31101,915,31101,915,32016,32016,4642,4165,1,0,1543,111,70,13,169,19,98,17845143,43,1839188,69,4702234,21689180.115322582,1,1,1,1,1,1,0,1,1,89494987,62329741,3187430,5236562,2065175,12394365,46154233,1487910,0,0
120883,0,0,1,0,1,0,50370,724,50370,724,50370,724,51094,51094,4642,4136,1,0,14063,808,87,14,808,22,91,101558566,37,6695966,47,11490798,19550239.0,1,1,1,1,1,1,0,1,1,1134390428,277485671,29476408,39182776,6772365,98508974,319470703,12066730,0,0
121150,0,1,1,0,1,0,57750,252,57750,252,57750,252,58002,58002,2500,2500,1,0,11768,724,85,13,724,20,92,97327007,18,2961426,40,9551095,45128657.0,1,1,1,1,1,1,0,1,1,2088934000,729494000,91221000,69320000,3420000,130833000,416238000,3535000,0,0
121257,0,0,1,0,1,1,55734,144,55734,144,55734,144,55878,55878,1300,3815,1,0,4260,276,81,9,276,25,42,19100788,14,728178,26,1376072,9659875.0,1,1,0,1,1,1,0,1,1,315510897,103196337,4452561,18004238,728178,16823631,62027593,703760,1,0
121309,0,1,1,0,1,0,37600,700,37600,700,37600,700,38300,38300,4642,4164,1,1,2949,611,84,15,611,19,85,48559053,26,3590791,56,13011584,13888305.0,1,1,1,1,1,1,0,1,1,261446610,66587192,10900882,29024841,3931336,34260967,110371108,5129498,0,0
121345,0,0,1,0,1,1,54380,394,54380,394,54380,394,54774,54774,1500,1500,0,1,10388,416,86,6,416,25,69,51605357,21,1739875,12,1031081,26535648.0,0,1,0,1,1,1,0,1,1,3154346000,449528000,19345000,23277000,1860666,49734000,178801000,930000,1,0
121691,0,0,1,0,1,1,52150,350,52150,350,52150,350,52500,52500,2934,4164,1,0,4900,719,75,12,723,23,85,93221611,31,4515696,57,13635070,17511771.0,1,1,1,1,1,1,0,1,1,465502200,98807703,13412530,27767746,4732300,79874443,141176774,8089722,0,0
122409,1,0,1,1,1,0,5742,1978,5742,1978,17622,1978,7720,19600,3515,3986,1,1,64784,5189,89,27,5189,17,53,154697822,33,53668461,26,50978047,85723944.0,1,1,1,1,1,1,0,1,1,1600312871,2542331152,75172959,102612918,52496360,45186313,0,133970995,0,0
122436,0,1,1,0,1,0,52120,744,52120,744,52120,744,52864,52864,4642,4163,1,1,13171,1141,84,13,1141,19,71,127905645,17,4846778,36,13913499,55014725.0,1,1,1,1,1,1,0,1,1,1513057000,337762000,30499000,42018000,4782000,128231000,346121000,5312000,0,0
122506,0,0,0,0,1,0,47800,1250,47800,1250,47800,1250,49050,49050,2140,2140,1,0,502,53,79,3,57,24,100,6421348,21,249819,41,681306,3743222.0,0,1,0,1,1,1,0,1,0,312979000,96784000,1493000,1835000,250931,12166000,29998000,196547,0,0
122597,1,0,1,1,1,1,5742,1264,5742,1264,17622,1264,7006,18886,4250,3853,1,1,31430,3517,82,22,3517,14,61,146135179,43,56180051,29,49568457,78401244.0,1,1,1,1,1,1,0,1,1,789840424,1795972366,58100743,49083081,57751587,45663300,0,116537403,0,0
122612,0,1,1,0,1,0,51930,552,51930,552,51930,552,52482,52482,3800,3300,1,1,21477,1291,76,12,1291,20,82,142570728,28,9296731,47,20961689,21689180.115322582,1,1,1,1,1,1,0,1,1,1277161000,430038000,32673000,54814000,9117000,123887000,378569000,0,0,0
122728,0,1,1,0,1,1,36000,1000,36000,1000,36000,1000,37000,37000,4642,4163,1,0,710,190,69,13,190,15,92,22550072,38,2029387,64,5559087,21689180.115322582,1,1,1,1,1,1,1,1,1,119325308,87339448,7762674,8605773,2192999,16004652,38394459,3105614,0,0
122755,1,0,1,1,1,0,5742,2110,5742,2110,17622,2110,7852,19732,3893,3763,1,1,32375,3867,86,25,3867,14,60,146912107,39,51000927,26,44245089,77628676.0,1,1,1,1,1,1,0,1,1,1175566825,2172279433,53368822,79146933,52294044,49397048,0,108926269,0,0
123457,0,1,1,0,1,0,32700,930,32700,930,32700,930,33630,33630,5000,2000,1,0,1276,99,72,13,109,15,93,12709990,47,1655657,64,3723477,1390003.0,1,1,1,1,1,1,0,0,1,37692155,23997067,1099353,7780811,1882616,9600311,21891224,1511395,0,0
123554,0,1,1,0,1,0,50460,200,50460,200,50460,200,50660,50660,4635,4158,1,1,5364,516,81,9,490,19,97,69207871,25,2948601,53,10564535,19857229.0,1,1,1,1,1,1,0,1,1,346418383,100369032,11972797,26986258,2895296,57197594,130612651,4581409,0,0
123572,1,0,1,1,1,0,5742,2210,5742,2210,17622,2210,7952,19832,3302,3358,1,1,13353,1531,79,21,1531,19,60,38781713,34,12986303,34,16751471,24116580.0,1,1,1,1,1,1,0,1,1,491149430,862731366,23235682,27348048,13762565,13733419,0,26207719,0,0
123651,0,1,1,0,1,1,35850,700,35850,700,35850,700,36550,36550,4650,4170,1,0,4055,481,75,16,482,26,96,40435330,46,4273396,88,11676821,4575045.0,1,1,1,1,1,1,0,1,1,94480021,53365123,2157748,10038464,4230789,28231495,48939468,6365969,0,0
123961,0,0,1,0,1,0,59260,1015,59260,1015,59260,1015,60275,60275,2278,3628,1,1,59712,3165,91,9,3167,16,65,524840466,20,19093166,26,33440376,267641457.0,0,1,0,1,1,1,0,1,1,14495427000,5061125000,75196000,232320000,20161753,637975000,5529573000,0,0,0
125727,0,1,1,0,1,1,46980,1200,46980,1200,46980,1200,48180,48180,2300,2800,1,1,2493,405,75,11,405,31,97,39221952,20,1182116,76,6362331,8241000.0,1,1,1,1,1,1,0,1,1,309060246,86722385,4509519,11881402,1181824,32937419,67973722,1992789,1,0
125763,0,0,1,0,1,1,48924,390,48924,390,48924,390,49514,49514,1500,1500,1,1,5038,493,73,11,493,28,95,53954130,36,3128803,68,8033649,21689180.115322582,0,1,1,1,1,1,0,1,1,282882820,71158278,5081961,14028223,3157593,46168000,66458541,5221901,0,0
125897,0,0,1,0,1,1,41102,1494,41102,1494,41102,1494,42596,42596,4642,4163,1,0,1554,202,72,10,202,18,91,22499005,48,2712107,61,5240347,21689180.115322582,1,1,0,1,1,1,0,1,0,65624273,42327341,5041523,4232856,2758391,0,37861337,0,0,0
126076,0,0,0,0,1,1,15000,700,15000,700,15000,700,15700,15700,3800,3800,0,1,70,55,87,14,55,40,93,2286922,62,479978,0,0,21689180.115322582,0,0,0,1,0,1,0,1,0,14939821,3164721,106323,949238,615518,505232,5571321,663132,1,0
126182,1,0,0,1,1,1,5856,3704,5856,3704,17592,3704,9560,21296,3105,2952,1,0,1690,368,59,13,370,19,67,12498225,41,3726086,54,7110814,5427851.0,1,1,1,1,1,1,1,1,1,151672729,118944634,3298216,11508007,4000330,2345505,0,11484666,0,0
126562,1,0,1,1,1,1,7920,1481,7920,1481,24408,1481,9401,25889,6255,6255,1,0,9458,1448,73,17,1451,9,46,50458164,26,17063372,27,29811247,50147522.0,1,1,1,1,1,1,0,1,0,3026115603,1436403802,94111074,33540191,19319106,18271992,0,69096823,0,0
126580,1,0,1,1,1,0,9208,1632,9208,1632,19572,1658,8580,20220,4660,4660,0,0,8944,1705,71,15,1705,16,58,43065336,30,13955844,40,28487173,32555817.0,1,1,1,1,1,1,0,1,1,671868927,418567346,26665694,20838764,14735559,9698018,0,41995800,0,0
126614,1,0,1,1,1,1,10728,1738,10728,1738,34930,1738,12466,38284,2556,4617,1,1,44203,7038,85,18,7038,23,50,169652688,15,22986261,26,51141727,173762361.0,1,1,1,1,1,1,1,1,1,3179343805,1569667928,162318456,79943356,23548721,12300755,1291,143620446,0,0
126678,0,0,1,0,1,0,60390,474,60390,474,60390,474,60864,60864,2584,1354,0,0,10257,535,86,9,535,26,48,42106300,11,1142173,22,2566741,21857836.0,1,1,1,1,0,1,0,1,1,1232545121,218481487,21850566,29454433,1159984,40749836,162651595,167825,0,0
126775,1,0,1,1,1,0,16650,2450,16650,2450,37350,2450,19100,39800,3065,2505,1,1,12044,1279,92,17,1279,25,76,45626435,15,3464964,39,12826957,34940636.0,1,1,1,1,1,1,0,1,1,736338669,623141982,25294221,15906506,3529780,2153749,0,41850625,0,0
126818,1,0,1,1,1,1,9426,2388,9426,2388,28147,2388,11814,30535,1665,1665,1,0,28843,5018,85,16,5018,19,60,151359233,23,25844312,38,61996586,118214657.0,1,1,1,1,1,1,0,1,1,2615653293,2011805463,124306846,41812902,25895425,18026169,0,134211089,0,0
127060,0,0,1,0,1,0,52596,1179,52596,1179,52596,1179,53775,53775,2976,2823,1,0,22723,1337,84,11,1337,23,86,155551972,16,4822558,35,12481577,68209862.0,1,1,1,1,1,1,0,1,1,1851080133,383859610,96980930,58214211,4452917,195456126,517561837,1846164,0,0
127185,1,0,1,1,1,1,7056,1840,7056,1840,17712,1840,8896,19552,3652,2712,1,0,3497,746,68,15,746,23,87,42558845,36,5494707,38,7240980,12198746.0,1,1,1,1,1,1,0,1,1,210880478,91133925,8688086,10560787,5658599,21272269,0,33923630,0,0
127556,1,0,1,1,1,1,7787,899,7787,899,21336,899,8686,22235,3110,2958,1,0,8796,1280,75,19,1970,21,69,46658142,32,14421628,44,24364989,19369006.0,1,1,1,1,1,1,0,1,1,546834153,313325462,8021498,24492670,13010789,8538659,0,21528923,0,0
127741,1,0,1,1,1,1,7596,2466,7596,2466,19854,2466,10062,22320,3104,2950,1,0,9149,1799,70,16,1799,18,82,60943933,27,12710900,42,25427069,29961458.0,1,1,1,1,1,1,0,1,1,380089370,312780703,22250925,23561878,12402367,7961948,0,31355242,0,0
127918,0,1,1,0,1,0,38208,350,38208,350,38208,350,38558,38558,4504,2950,1,0,5912,481,73,11,481,14,63,41313523,23,3348648,42,11030434,8877331.0,1,1,1,1,0,1,0,1,1,224068186,91817274,15495253,24840778,3555075,44800639,131652611,5866207,0,0
128106,1,0,1,1,1,1,6349,2242,6349,2242,12907,2242,8591,15149,5356,5206,1,0,2181,609,68,15,609,14,73,24188170,36,7132809,58,16717635,11011533.0,1,1,1,1,1,1,0,1,1,244841877,176344166,9515758,7676044,7549828,5818864,377476,15701116,0,0
128391,1,0,1,1,1,1,6816,3830,6816,3830,18600,3830,10646,22430,3105,3105,1,1,2625,450,67,18,450,15,52,13155109,17,2292853,32,7503256,8111127.0,1,1,1,1,1,1,0,1,1,178222860,121577686,4422362,7636645,2331696,1406036,0,11746842,0,0
128498,0,1,1,0,1,1,34410,1000,34410,1000,34410,1000,35410,35410,7438,7438,1,0,1697,246,72,14,246,22,87,14638595,51,2728330,81,8941403,21689180.115322582,1,1,1,1,1,1,0,1,1,76254091,31916966,3399233,8299472,3042187,10609568,32016824,464615,0,0
128586,0,0,0,0,0,1,9400,250,9400,250,9400,250,9650,9650,3800,5600,0,1,24,17,53,6,17,45,74,255637,68,136235,0,0,21689180.115322582,0,0,0,1,0,1,0,1,0,6238435,3329402,37314,322675,136235,411509,2282473,59907,1,0
128744,0,0,1,0,1,0,32860,2900,32860,2900,32860,2900,35760,35760,10502,8282,1,0,6020,368,68,16,368,11,78,59423787,42,6365911,59,19843724,8243916.0,1,1,1,1,1,1,0,1,1,128444000,74726000,5365000,15568000,6449445,44131000,87117000,892366,0,0
128771,1,0,1,1,1,0,6162,5340,6162,5340,18436,6470,11502,24906,2256,2976,1,1,7724,1359,78,14,1359,15,60,36507692,38,15240085,52,31818977,21689180.115322582,1,1,1,1,1,1,0,1,1,453755353,67090434,20719922,39899057,14680693,2414281,0,13109254,0,0
128902,0,0,1,0,1,1,58660,365,58660,365,58660,365,59025,59025,2000,1000,0,0,6882,508,87,9,508,27,94,53641502,16,1349183,42,4746312,17509616.0,1,1,0,1,1,1,0,1,1,516820000,116239000,13853000,16067000,1357000,43358765,107475000,188358,1,0
129020,1,0,1,1,1,0,14406,3428,14406,3428,37074,3428,17834,40502,3032,2754,1,1,34437,3567,93,16,3600,19,65,169527419,22,20506289,43,52845681,151445020.0,1,1,1,1,1,1,0,1,1,5616826379,8509542984,185321791,50539995,31720919,10112234,0,262298464,0,0
129215,1,0,1,1,1,0,6162,6142,6162,6142,18436,7272,12304,25708,2548,3050,1,0,5182,864,76,14,864,18,79,27466914,32,7273145,58,18575042,21689180.115322582,1,1,1,1,1,1,0,1,1,383073491,32211871,15941983,20050631,6964583,1095581,0,14178675,0,0
129242,0,1,1,0,1,0,50550,775,50550,775,50550,775,51325,51325,1730,2280,1,1,12586,1173,92,12,1173,27,87,90945025,10,2099873,51,14429606,32284071.0,0,1,1,1,1,1,0,1,1,854951548,312928827,16446538,31869323,2002528,90265205,209832690,347323,0,0
129525,0,0,1,0,1,0,40490,3070,40490,3070,40490,3070,43560,43560,3469,3469,0,1,12660,1059,81,8,1226,26,87,109684182,28,6402911,62,19773209,21689180.115322582,1,1,1,1,1,1,0,1,1,419406000,210385000,3456000,23094000,6299131,101191080,176454000,760179,0,0
129774,0,0,0,0,1,1,32960,2112,32960,2112,32960,2112,35072,35072,2700,2050,1,1,1307,124,70,14,128,21,87,11513676,44,1283506,61,2403640,21689180.115322582,1,1,1,1,0,1,0,1,1,42184925,23370007,1643065,5354090,1283506,9650795,20549436,455079,1,0
129941,0,0,1,0,1,1,40170,1484,40170,1484,40170,1484,41654,41654,2578,5774,1,0,10671,1272,79,18,1276,26,93,101718221,28,6377820,83,27768815,20821771.0,1,1,0,1,1,1,0,1,1,403547128,185613907,18006853,33625457,6279738,95359426,186315801,892770,0,0
130226,0,0,1,0,1,0,48200,2560,48200,2560,48200,2560,50760,50760,2500,4700,1,1,19798,1547,89,15,1547,23,91,149609527,15,4777534,59,26773072,31526067.0,1,1,1,1,1,1,0,1,1,1587314312,524761296,23967871,55191499,4917044,149542944,314688935,698858,0,0
130253,0,1,1,0,1,0,44080,270,44080,270,44080,270,44350,44350,3150,3150,1,0,12189,1594,87,14,1601,26,91,102003303,17,4746256,59,23586110,22809476.0,1,1,1,1,1,1,0,1,1,899337453,392507360,14970150,47240166,4897446,92335664,234061157,525287,0,0
130314,0,1,1,0,1,1,39636,2100,39636,2100,39636,2100,41736,41736,2251,2251,1,0,1579,202,83,7,202,22,93,19292176,38,1566470,76,7377817,6463245.0,1,1,1,1,1,1,0,1,1,104980000,51979000,3821000,6268000,1594000,16454000,70597000,467000,0,0
130493,1,0,1,1,1,0,6162,5660,6162,5660,18436,6790,11802,25206,4408,4408,1,0,8504,1505,77,12,1505,19,79,37293526,41,15332628,59,40448558,21689180.115322582,1,1,1,1,1,1,0,1,1,408038759,66888394,23747130,34057123,15933822,3929279,0,8330092,0,0
130590,0,0,1,0,1,0,56380,2670,56380,2670,56380,2670,59050,59050,1500,1500,0,1,5952,580,90,9,580,26,51,57075543,13,1414192,13,1907693,21921715.0,1,1,1,1,1,1,0,1,1,961164109,198266167,9468217,29093907,1588699,59640621,163216358,38000,0,0
130776,1,0,1,1,1,0,6162,5619,6162,5619,18436,6749,11781,25185,2250,2250,1,1,5196,823,75,12,823,17,58,16560149,34,7322566,54,17331258,21689180.115322582,1,1,1,1,1,1,0,1,1,276761953,32909894,12871149,24231278,7492005,1456708,57664,6247939,0,0
130934,1,0,1,1,1,1,7038,1320,7038,1320,16960,1320,8358,18280,5888,5888,1,0,11317,1107,74,16,1107,26,73,32068939,47,10102274,61,17475035,13071286.0,1,1,1,1,1,1,0,1,1,357231585,365158130,5234985,14721098,10298803,2287373,0,24227452,0,1
130943,1,0,1,1,1,1,12730,1930,12730,1930,34160,1930,14660,36090,1800,1800,1,1,33656,4137,90,15,4617,23,64,141502959,15,13202396,47,58294633,134613710.0,1,1,1,1,1,1,0,1,1,4006103765,1562928044,86265883,44090951,14280294,192213742,1078948142,14186430,0,1
131098,0,1,1,0,1,1,26934,350,26934,350,26934,350,27284,27284,2500,2500,1,0,1594,243,49,9,243,23,95,15149004,41,2548245,86,6442432,4264143.0,1,1,1,1,1,1,0,1,1,34931913,14157988,1193275,4811302,2554090,11991582,30048030,64894,0,1
131159,0,1,1,0,1,0,50542,819,50542,819,50542,819,51361,51361,1009,1709,1,1,20036,1753,85,11,1753,21,44,117836580,14,4743940,36,18535872,89562850.0,1,1,1,1,1,1,0,1,1,2055125000,753126000,75185000,54545000,5680000,170186000,628110000,0,0,1
131283,0,1,1,0,1,0,48600,816,48600,816,48600,816,49416,49416,3150,3150,1,1,6258,816,86,11,816,25,90,81336317,12,1771371,50,10602018,31404621.0,0,1,1,1,1,1,0,1,1,882577000,272541000,15634790,31756535,1860737,101965358,235434000,35345,0,1
131450,0,0,1,0,1,0,16512,526,16512,526,16512,526,17038,17038,5600,5600,1,0,412,183,74,6,183,17,82,10230978,56,3051605,40,2815786,9760125.0,1,1,1,1,1,1,0,0,1,475037842,73333876,15578534,12122590,3131525,7111660,152033967,0,0,1
131469,0,0,1,0,1,0,55961,88,55961,88,55961,88,58640,58640,1525,1525,0,1,26405,2609,88,13,2609,21,65,247041857,14,8134852,33,26989251,118325157.0,1,1,1,1,1,1,0,1,1,5100258000,2805199000,207339000,108142000,8430000,340440000,1744948000,132000,0,1
131876,0,1,0,0,1,1,24700,410,24700,410,24700,410,25110,25110,2770,2770,1,1,831,233,77,11,234,17,91,20873470,61,3828023,58,5606175,21689180.115322582,1,1,1,1,1,1,0,1,1,125397773,35494378,3916405,6366688,4015102,12780458,35790186,845131,0,1
132408,0,1,0,0,1,1,11250,900,11250,900,11250,900,12150,12150,2000,2000,1,0,90,20,75,8,22,5,54,1509155,37,680096,27,684368,21689180.115322582,1,1,1,1,1,1,0,0,0,33386553,832331,228462,734985,749584,318036,6090186,456430,0,1
132471,0,1,1,0,1,1,30600,340,30600,340,30600,340,30940,30940,6634,3022,1,0,10671,709,68,15,709,19,80,61965950,47,8846496,52,14323020,13674748.0,1,1,0,1,1,1,0,1,1,218103852,101257753,6710398,14683461,9376613,58463372,138900527,6158913,0,1
132602,0,1,1,0,1,1,13844,950,13844,950,13844,950,14794,14794,7200,3100,1,0,5938,559,73,15,559,20,95,30848868,78,11308635,83,16852737,8443415.0,1,1,1,1,0,1,0,1,1,191000240,116418459,2206494,7142330,11700789,14858129,80528346,6937868,0,1
132657,0,0,1,0,1,1,37600,2250,37600,2250,37600,2250,39350,39350,8562,8674,1,0,8053,725,73,17,725,30,90,36481090,24,2924246,33,4725502,21689180.115322582,1,1,1,1,1,1,0,1,1,202368133,89699651,2729838,26397768,3018264,27572636,94711265,217602,0,1
132879,0,1,1,0,1,1,16400,1230,16400,1230,16400,1230,17630,17630,4080,4080,1,0,193,56,50,8,56,31,97,1660821,65,554255,71,898686,21689180.115322582,1,1,1,1,1,1,0,1,1,2117740,797110,271153,1013202,569764,362975,5532320,566689,0,1
132903,1,0,1,1,1,1,4478,1890,4478,1890,19810,2657,6368,22467,4970,4970,1,0,47957,7150,92,31,7152,12,72,332677075,36,105242129,31,124717980,134855397.0,1,1,1,1,1,1,0,1,1,2017399110,1014252359,117711560,64823909,112585051,126631734,0,221585494,0,1
133492,0,1,1,0,1,0,47044,660,47044,660,47044,660,47704,47704,3100,3030,1,0,4815,535,80,12,535,27,98,50793473,21,1945675,69,9313124,11758837.0,1,1,0,1,1,1,0,1,1,226479498,56232709,4423426,13849639,1945250,44735766,79518617,2169675,1,1
133526,0,1,0,0,1,1,14878,220,14878,220,14878,220,14878,14878,4276,4276,1,0,5364,209,54,17,220,7,29,10597005,25,4124477,24,4923660,2086053.0,1,1,0,1,1,1,0,0,1,40840876,10998972,2820166,3869095,4328869,1927873,23200847,3706829,1,1
133553,0,0,1,0,1,0,36456,1508,36456,1508,36456,1508,37964,37964,4822,4822,0,1,9581,1681,79,18,1693,26,87,88824734,24,7573528,44,18653394,29202407.0,1,1,0,1,1,1,0,1,1,1096271000,444847000,11897000,27760000,8077499,73275000,382669000,8202290,0,1
133650,1,0,1,1,1,1,3152,2633,3152,2633,14524,3201,5785,17725,6444,6444,1,1,9472,1291,85,14,1318,17,82,57085721,60,25613253,60,29010566,26788305.0,1,1,1,1,1,1,0,0,1,746557287,335848428,55224285,10342288,26785616,5695110,0,36859614,0,1
133669,1,0,1,1,1,1,2522,2357,2522,2357,14374,2950,4879,17324,7386,7368,1,1,25300,3165,82,22,3165,13,61,137703059,38,58837216,31,50187266,66942703.0,1,1,1,1,1,1,0,1,1,1190919753,542722047,70431413,29101693,48411812,31474258,0,85605807,0,1
133711,0,0,1,0,1,1,19940,100,19940,100,19940,100,20040,20040,3800,3800,1,1,5431,640,69,16,640,22,91,24329860,31,4163511,55,10849154,8229967.0,1,1,1,1,1,1,0,1,1,247787464,50684155,3119896,10929825,4308434,12024993,63182925,7448845,0,1
133809,0,0,0,0,1,1,17060,1000,17060,1000,17060,1000,18060,18060,3200,2200,1,0,317,203,69,11,207,38,96,5814868,29,645989,60,1784901,2322958.0,1,1,1,1,1,1,0,1,1,59525599,9290810,589828,1468822,645989,1156643,20788242,731056,1,1
133881,0,0,1,0,1,0,42346,900,42346,900,42346,900,43246,43246,3600,6420,1,0,9803,665,82,15,665,19,80,68761236,21,3678491,36,8558669,20862582.0,1,1,1,1,1,1,0,1,1,338897187,160442019,11895433,20285122,3636161,53976863,182091340,6962659,0,1
133951,1,0,1,1,1,0,4721,1844,4721,1844,16529,2434,6565,18963,5840,8056,1,1,16904,3306,91,25,3306,7,74,255725690,48,112894409,26,94408589,110117139.0,1,1,1,1,1,1,0,1,1,1562282554,987607972,129453759,84083695,114623562,67561957,0,193887705,0,1
133979,0,1,1,0,1,1,12576,3360,12576,3360,12576,3360,16176,16176,5000,5200,1,0,3929,317,50,13,317,30,95,11284538,71,3986184,64,4738232,3239735.0,1,1,1,1,1,1,0,1,1,90969603,13978722,2767092,7493762,4159711,1588130,43647824,4850207,0,1
134079,0,1,1,0,1,1,38180,800,38180,800,38180,800,38980,38980,2864,2864,1,0,9116,681,81,14,681,26,96,65797928,26,3075503,58,10431543,10546701.0,1,1,1,1,1,1,0,1,1,282296140,55300156,3171177,16440401,3161125,42959622,93463554,9540862,0,1
134097,1,0,1,1,1,1,4640,1877,4640,1877,19084,2599,5656,18786,5382,5382,1,1,63691,7056,95,21,7056,21,85,252042797,26,47252119,28,57952888,142068935.0,1,1,1,1,1,1,0,1,1,3047918930,1035722135,136608785,62325892,50752000,125182358,0,194735951,0,1
134130,1,0,1,1,1,0,4477,1904,4477,1904,25694,2965,6381,28659,3570,3570,1,0,48193,6507,97,17,6507,18,85,315763937,24,46046513,19,40014875,183595899.0,1,1,1,1,1,1,0,0,1,4362583000,2661240000,247609000,48665000,48314000,180670000,0,254267000,0,1
135726,0,0,1,0,1,1,52080,1602,52080,1602,52080,1602,53682,53682,3560,3560,1,0,40133,2180,91,12,2180,19,66,259725400,15,8081880,25,16928094,120311152.0,1,1,1,1,1,1,0,1,1,5539608617,3049275852,191910447,56874463,7401719,278812000,3659157259,22047840,0,1
136172,1,0,1,1,1,0,3996,1968,3996,1968,16799,2608,6389,20793,3974,3974,1,0,16551,2458,84,19,2458,17,64,71557137,30,22120952,30,27346117,37867093.0,1,1,1,1,1,1,0,1,1,605865392,410284612,42008944,19146459,22625596,26036321,0,44369895,0,1
136215,0,0,1,1,1,0,32370,1060,32370,1060,32370,1060,33430,33430,9014,9014,1,1,13727,1510,80,17,1510,27,93,106135514,41,11584994,49,21463284,19328144.0,1,1,1,1,1,1,0,1,1,1604463622,676704319,98760202,46317589,12237687,99300367,655006655,8613698,0,1
136330,0,1,1,0,1,0,32880,596,32880,596,32880,596,33475,33475,8090,8090,1,0,1581,514,73,12,520,18,79,47026877,29,3878684,44,8046875,10129643.0,1,1,1,1,1,1,0,1,1,220823000,49445000,5056000,12292000,3980418,35145000,79270000,6706385,0,1
136774,0,0,1,0,1,1,45130,4410,45130,4410,45130,4410,49540,49540,3380,3380,1,0,2420,440,80,12,440,27,94,25739951,25,2061232,57,6482108,7734792.0,1,1,0,1,1,1,0,1,0,394615231,195659175,17273726,8030585,2051471,19514126,81728064,2257321,1,1
137032,0,1,1,0,1,0,23990,650,23990,650,23990,650,24640,24640,2958,2958,1,0,5662,781,64,17,781,10,72,72653809,49,19522244,71,33333349,8024287.0,1,1,1,1,1,1,0,1,1,243651425,98521914,16704423,37572412,22439211,28564633,156362386,8721110,0,1
137351,1,0,1,1,1,0,4559,1851,4559,1851,15473,1851,6410,17324,4100,4100,1,0,38696,5444,92,22,5444,14,67,227034160,34,69269049,31,90656448,118510136.0,1,1,1,1,1,1,0,0,1,2200401343,1411202963,155482712,69189812,68869877,84007979,712125,149922700,0,1
